==================== AXHL REGULAR SEASON SCHEDULE - Created by Dakota ====================
Seed: 470499423435505196
 
"(HOME) Albany Devils VS (AWAY) Washington Capitals -> 2025-02-23, 9:55PM EST"
"(HOME) Toeldo Walleye VS (AWAY) Springfield Thunderbirds -> 2025-03-31, 9:55PM EST"
"(HOME) TampaBay Lightning VS (AWAY) Syracuse Crunch -> 2025-03-31, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) Grand Rapids Griffins -> 2025-03-31, 10:35PM EST"
"(HOME) Florida Panthers VS (AWAY) Greenville Swamp Rabbits -> 2025-03-31, 10:35PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Hershey Bears -> 2025-03-31, 10:35PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Iowa Heartlanders -> 2025-03-31, 10:35PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Jacksonville Icemen -> 2025-03-31, 10:35PM EST"
"(HOME) Dallas Stars VS (AWAY) Lehigh Valley Phantoms -> 2025-03-31, 10:35PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Los Angeles Kings -> 2025-03-31, 10:35PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Manitoba Moose -> 2025-03-31, 10:35PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) Minnesota Wild -> 2025-03-31, 10:35PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Montreal Canadiens -> 2025-03-31, 10:35PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) New Haven Eagles -> 2025-03-31, 10:35PM EST"
"(HOME) Calgary Flames VS (AWAY) New Jersey Devils -> 2025-03-31, 10:35PM EST"
"(HOME) Brampton Beast VS (AWAY) New York Rangers -> 2025-03-31, 10:35PM EST"
"(HOME) Bloomington Bison VS (AWAY) Ontario Reign -> 2025-03-31, 10:35PM EST"
"(HOME) Albany Devils VS (AWAY) Pittsburgh Penguins -> 2025-03-31, 10:35PM EST"
"(HOME) Vegas Golden Knights VS (AWAY) Saint John Sea Dogs -> 2025-03-31, 10:35PM EST"
"(HOME) Vancouver Canucks VS (AWAY) San Jose Sharks -> 2025-03-31, 10:35PM EST"
"(HOME) Utah HC VS (AWAY) Springfield Thunderbirds -> 2025-03-31, 10:35PM EST"
"(HOME) Toronto Maple Leafs VS (AWAY) Syracuse Crunch -> 2025-03-31, 10:35PM EST"
"(HOME) Toeldo Walleye VS (AWAY) TampaBay Lightning -> 2025-03-31, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Washington Capitals VS (AWAY) Greenville Swamp Rabbits -> 2025-04-01, 9:55PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Hershey Bears -> 2025-04-01, 9:55PM EST"
"(HOME) Florida Panthers VS (AWAY) Iowa Heartlanders -> 2025-04-01, 9:55PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Jacksonville Icemen -> 2025-04-01, 9:55PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Lehigh Valley Phantoms -> 2025-04-01, 9:55PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Los Angeles Kings -> 2025-04-01, 9:55PM EST"
"(HOME) Dallas Stars VS (AWAY) Manitoba Moose -> 2025-04-01, 9:55PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Minnesota Wild -> 2025-04-01, 9:55PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Montreal Canadiens -> 2025-04-01, 9:55PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) New Haven Eagles -> 2025-04-01, 9:55PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) New Jersey Devils -> 2025-04-01, 9:55PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) New York Rangers -> 2025-04-01, 9:55PM EST"
"(HOME) Calgary Flames VS (AWAY) Ontario Reign -> 2025-04-01, 9:55PM EST"
"(HOME) Brampton Beast VS (AWAY) Pittsburgh Penguins -> 2025-04-01, 9:55PM EST"
"(HOME) Bloomington Bison VS (AWAY) Saint John Sea Dogs -> 2025-04-01, 9:55PM EST"
"(HOME) Albany Devils VS (AWAY) San Jose Sharks -> 2025-04-01, 9:55PM EST"
"(HOME) Vegas Golden Knights VS (AWAY) Springfield Thunderbirds -> 2025-04-01, 9:55PM EST"
"(HOME) Vancouver Canucks VS (AWAY) Syracuse Crunch -> 2025-04-01, 9:55PM EST"
"(HOME) Utah HC VS (AWAY) TampaBay Lightning -> 2025-04-01, 9:55PM EST"
"(HOME) Toronto Maple Leafs VS (AWAY) Toeldo Walleye -> 2025-04-01, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) Hershey Bears -> 2025-04-01, 10:35PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Iowa Heartlanders -> 2025-04-01, 10:35PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Jacksonville Icemen -> 2025-04-01, 10:35PM EST"
"(HOME) Florida Panthers VS (AWAY) Lehigh Valley Phantoms -> 2025-04-01, 10:35PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Los Angeles Kings -> 2025-04-01, 10:35PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Manitoba Moose -> 2025-04-01, 10:35PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Minnesota Wild -> 2025-04-01, 10:35PM EST"
"(HOME) Dallas Stars VS (AWAY) Montreal Canadiens -> 2025-04-01, 10:35PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) New Haven Eagles -> 2025-04-01, 10:35PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) New Jersey Devils -> 2025-04-01, 10:35PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) New York Rangers -> 2025-04-01, 10:35PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Ontario Reign -> 2025-04-01, 10:35PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) Pittsburgh Penguins -> 2025-04-01, 10:35PM EST"
"(HOME) Calgary Flames VS (AWAY) Saint John Sea Dogs -> 2025-04-01, 10:35PM EST"
"(HOME) Brampton Beast VS (AWAY) San Jose Sharks -> 2025-04-01, 10:35PM EST"
"(HOME) Bloomington Bison VS (AWAY) Springfield Thunderbirds -> 2025-04-01, 10:35PM EST"
"(HOME) Albany Devils VS (AWAY) Syracuse Crunch -> 2025-04-01, 10:35PM EST"
"(HOME) Vegas Golden Knights VS (AWAY) TampaBay Lightning -> 2025-04-01, 10:35PM EST"
"(HOME) Vancouver Canucks VS (AWAY) Toeldo Walleye -> 2025-04-01, 10:35PM EST"
"(HOME) Utah HC VS (AWAY) Toronto Maple Leafs -> 2025-04-01, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Washington Capitals VS (AWAY) Iowa Heartlanders -> 2025-04-02, 9:55PM EST"
"(HOME) Hershey Bears VS (AWAY) Jacksonville Icemen -> 2025-04-02, 9:55PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Lehigh Valley Phantoms -> 2025-04-02, 9:55PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Los Angeles Kings -> 2025-04-02, 9:55PM EST"
"(HOME) Florida Panthers VS (AWAY) Manitoba Moose -> 2025-04-02, 9:55PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Minnesota Wild -> 2025-04-02, 9:55PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Montreal Canadiens -> 2025-04-02, 9:55PM EST"
"(HOME) Detroit Red Wings VS (AWAY) New Haven Eagles -> 2025-04-02, 9:55PM EST"
"(HOME) Dallas Stars VS (AWAY) New Jersey Devils -> 2025-04-02, 9:55PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) New York Rangers -> 2025-04-02, 9:55PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Ontario Reign -> 2025-04-02, 9:55PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) Pittsburgh Penguins -> 2025-04-02, 9:55PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Saint John Sea Dogs -> 2025-04-02, 9:55PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) San Jose Sharks -> 2025-04-02, 9:55PM EST"
"(HOME) Calgary Flames VS (AWAY) Springfield Thunderbirds -> 2025-04-02, 9:55PM EST"
"(HOME) Brampton Beast VS (AWAY) Syracuse Crunch -> 2025-04-02, 9:55PM EST"
"(HOME) Bloomington Bison VS (AWAY) TampaBay Lightning -> 2025-04-02, 9:55PM EST"
"(HOME) Albany Devils VS (AWAY) Toeldo Walleye -> 2025-04-02, 9:55PM EST"
"(HOME) Vegas Golden Knights VS (AWAY) Toronto Maple Leafs -> 2025-04-02, 9:55PM EST"
"(HOME) Vancouver Canucks VS (AWAY) Utah HC -> 2025-04-02, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) Jacksonville Icemen -> 2025-04-02, 10:35PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Lehigh Valley Phantoms -> 2025-04-02, 10:35PM EST"
"(HOME) Hershey Bears VS (AWAY) Los Angeles Kings -> 2025-04-02, 10:35PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Manitoba Moose -> 2025-04-02, 10:35PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Minnesota Wild -> 2025-04-02, 10:35PM EST"
"(HOME) Florida Panthers VS (AWAY) Montreal Canadiens -> 2025-04-02, 10:35PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) New Haven Eagles -> 2025-04-02, 10:35PM EST"
"(HOME) Edmonton Oilers VS (AWAY) New Jersey Devils -> 2025-04-02, 10:35PM EST"
"(HOME) Detroit Red Wings VS (AWAY) New York Rangers -> 2025-04-02, 10:35PM EST"
"(HOME) Dallas Stars VS (AWAY) Ontario Reign -> 2025-04-02, 10:35PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Pittsburgh Penguins -> 2025-04-02, 10:35PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Saint John Sea Dogs -> 2025-04-02, 10:35PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) San Jose Sharks -> 2025-04-02, 10:35PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Springfield Thunderbirds -> 2025-04-02, 10:35PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) Syracuse Crunch -> 2025-04-02, 10:35PM EST"
"(HOME) Calgary Flames VS (AWAY) TampaBay Lightning -> 2025-04-02, 10:35PM EST"
"(HOME) Brampton Beast VS (AWAY) Toeldo Walleye -> 2025-04-02, 10:35PM EST"
"(HOME) Bloomington Bison VS (AWAY) Toronto Maple Leafs -> 2025-04-02, 10:35PM EST"
"(HOME) Albany Devils VS (AWAY) Utah HC -> 2025-04-02, 10:35PM EST"
"(HOME) Vegas Golden Knights VS (AWAY) Vancouver Canucks -> 2025-04-02, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Washington Capitals VS (AWAY) Lehigh Valley Phantoms -> 2025-04-03, 9:55PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Los Angeles Kings -> 2025-04-03, 9:55PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Manitoba Moose -> 2025-04-03, 9:55PM EST"
"(HOME) Hershey Bears VS (AWAY) Minnesota Wild -> 2025-04-03, 9:55PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Montreal Canadiens -> 2025-04-03, 9:55PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) New Haven Eagles -> 2025-04-03, 9:55PM EST"
"(HOME) Florida Panthers VS (AWAY) New Jersey Devils -> 2025-04-03, 9:55PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) New York Rangers -> 2025-04-03, 9:55PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Ontario Reign -> 2025-04-03, 9:55PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Pittsburgh Penguins -> 2025-04-03, 9:55PM EST"
"(HOME) Dallas Stars VS (AWAY) Saint John Sea Dogs -> 2025-04-03, 9:55PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) San Jose Sharks -> 2025-04-03, 9:55PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Springfield Thunderbirds -> 2025-04-03, 9:55PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) Syracuse Crunch -> 2025-04-03, 9:55PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) TampaBay Lightning -> 2025-04-03, 9:55PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) Toeldo Walleye -> 2025-04-03, 9:55PM EST"
"(HOME) Calgary Flames VS (AWAY) Toronto Maple Leafs -> 2025-04-03, 9:55PM EST"
"(HOME) Brampton Beast VS (AWAY) Utah HC -> 2025-04-03, 9:55PM EST"
"(HOME) Bloomington Bison VS (AWAY) Vancouver Canucks -> 2025-04-03, 9:55PM EST"
"(HOME) Albany Devils VS (AWAY) Vegas Golden Knights -> 2025-04-03, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) Los Angeles Kings -> 2025-04-03, 10:35PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Manitoba Moose -> 2025-04-03, 10:35PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Minnesota Wild -> 2025-04-03, 10:35PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Montreal Canadiens -> 2025-04-03, 10:35PM EST"
"(HOME) Hershey Bears VS (AWAY) New Haven Eagles -> 2025-04-03, 10:35PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) New Jersey Devils -> 2025-04-03, 10:35PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) New York Rangers -> 2025-04-03, 10:35PM EST"
"(HOME) Florida Panthers VS (AWAY) Ontario Reign -> 2025-04-03, 10:35PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Pittsburgh Penguins -> 2025-04-03, 10:35PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Saint John Sea Dogs -> 2025-04-03, 10:35PM EST"
"(HOME) Detroit Red Wings VS (AWAY) San Jose Sharks -> 2025-04-03, 10:35PM EST"
"(HOME) Dallas Stars VS (AWAY) Springfield Thunderbirds -> 2025-04-03, 10:35PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Syracuse Crunch -> 2025-04-03, 10:35PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) TampaBay Lightning -> 2025-04-03, 10:35PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) Toeldo Walleye -> 2025-04-03, 10:35PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Toronto Maple Leafs -> 2025-04-03, 10:35PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) Utah HC -> 2025-04-03, 10:35PM EST"
"(HOME) Calgary Flames VS (AWAY) Vancouver Canucks -> 2025-04-03, 10:35PM EST"
"(HOME) Brampton Beast VS (AWAY) Vegas Golden Knights -> 2025-04-03, 10:35PM EST"
"(HOME) Bloomington Bison VS (AWAY) Albany Devils -> 2025-04-03, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Washington Capitals VS (AWAY) Manitoba Moose -> 2025-04-06, 9:55PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Minnesota Wild -> 2025-04-06, 9:55PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Montreal Canadiens -> 2025-04-06, 9:55PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) New Haven Eagles -> 2025-04-06, 9:55PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) New Jersey Devils -> 2025-04-06, 9:55PM EST"
"(HOME) Hershey Bears VS (AWAY) New York Rangers -> 2025-04-06, 9:55PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Ontario Reign -> 2025-04-06, 9:55PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Pittsburgh Penguins -> 2025-04-06, 9:55PM EST"
"(HOME) Florida Panthers VS (AWAY) Saint John Sea Dogs -> 2025-04-06, 9:55PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) San Jose Sharks -> 2025-04-06, 9:55PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Springfield Thunderbirds -> 2025-04-06, 9:55PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Syracuse Crunch -> 2025-04-06, 9:55PM EST"
"(HOME) Dallas Stars VS (AWAY) TampaBay Lightning -> 2025-04-06, 9:55PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Toeldo Walleye -> 2025-04-06, 9:55PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Toronto Maple Leafs -> 2025-04-06, 9:55PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) Utah HC -> 2025-04-06, 9:55PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Vancouver Canucks -> 2025-04-06, 9:55PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) Vegas Golden Knights -> 2025-04-06, 9:55PM EST"
"(HOME) Calgary Flames VS (AWAY) Albany Devils -> 2025-04-06, 9:55PM EST"
"(HOME) Brampton Beast VS (AWAY) Bloomington Bison -> 2025-04-06, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) Minnesota Wild -> 2025-04-06, 10:35PM EST"
"(HOME) Manitoba Moose VS (AWAY) Montreal Canadiens -> 2025-04-06, 10:35PM EST"
"(HOME) Los Angeles Kings VS (AWAY) New Haven Eagles -> 2025-04-06, 10:35PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) New Jersey Devils -> 2025-04-06, 10:35PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) New York Rangers -> 2025-04-06, 10:35PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Ontario Reign -> 2025-04-06, 10:35PM EST"
"(HOME) Hershey Bears VS (AWAY) Pittsburgh Penguins -> 2025-04-06, 10:35PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Saint John Sea Dogs -> 2025-04-06, 10:35PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) San Jose Sharks -> 2025-04-06, 10:35PM EST"
"(HOME) Florida Panthers VS (AWAY) Springfield Thunderbirds -> 2025-04-06, 10:35PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Syracuse Crunch -> 2025-04-06, 10:35PM EST"
"(HOME) Edmonton Oilers VS (AWAY) TampaBay Lightning -> 2025-04-06, 10:35PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Toeldo Walleye -> 2025-04-06, 10:35PM EST"
"(HOME) Dallas Stars VS (AWAY) Toronto Maple Leafs -> 2025-04-06, 10:35PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Utah HC -> 2025-04-06, 10:35PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Vancouver Canucks -> 2025-04-06, 10:35PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) Vegas Golden Knights -> 2025-04-06, 10:35PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Albany Devils -> 2025-04-06, 10:35PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) Bloomington Bison -> 2025-04-06, 10:35PM EST"
"(HOME) Calgary Flames VS (AWAY) Brampton Beast -> 2025-04-06, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Washington Capitals VS (AWAY) Montreal Canadiens -> 2025-04-07, 9:55PM EST"
"(HOME) Minnesota Wild VS (AWAY) New Haven Eagles -> 2025-04-07, 9:55PM EST"
"(HOME) Manitoba Moose VS (AWAY) New Jersey Devils -> 2025-04-07, 9:55PM EST"
"(HOME) Los Angeles Kings VS (AWAY) New York Rangers -> 2025-04-07, 9:55PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Ontario Reign -> 2025-04-07, 9:55PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Pittsburgh Penguins -> 2025-04-07, 9:55PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Saint John Sea Dogs -> 2025-04-07, 9:55PM EST"
"(HOME) Hershey Bears VS (AWAY) San Jose Sharks -> 2025-04-07, 9:55PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Springfield Thunderbirds -> 2025-04-07, 9:55PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Syracuse Crunch -> 2025-04-07, 9:55PM EST"
"(HOME) Florida Panthers VS (AWAY) TampaBay Lightning -> 2025-04-07, 9:55PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Toeldo Walleye -> 2025-04-07, 9:55PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Toronto Maple Leafs -> 2025-04-07, 9:55PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Utah HC -> 2025-04-07, 9:55PM EST"
"(HOME) Dallas Stars VS (AWAY) Vancouver Canucks -> 2025-04-07, 9:55PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Vegas Golden Knights -> 2025-04-07, 9:55PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Albany Devils -> 2025-04-07, 9:55PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) Bloomington Bison -> 2025-04-07, 9:55PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Brampton Beast -> 2025-04-07, 9:55PM EST"
"(HOME) Carolina Hurricanes VS (AWAY) Calgary Flames -> 2025-04-07, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) New Haven Eagles -> 2025-04-07, 10:35PM EST"
"(HOME) Montreal Canadiens VS (AWAY) New Jersey Devils -> 2025-04-07, 10:35PM EST"
"(HOME) Minnesota Wild VS (AWAY) New York Rangers -> 2025-04-07, 10:35PM EST"
"(HOME) Manitoba Moose VS (AWAY) Ontario Reign -> 2025-04-07, 10:35PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Pittsburgh Penguins -> 2025-04-07, 10:35PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Saint John Sea Dogs -> 2025-04-07, 10:35PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) San Jose Sharks -> 2025-04-07, 10:35PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Springfield Thunderbirds -> 2025-04-07, 10:35PM EST"
"(HOME) Hershey Bears VS (AWAY) Syracuse Crunch -> 2025-04-07, 10:35PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) TampaBay Lightning -> 2025-04-07, 10:35PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Toeldo Walleye -> 2025-04-07, 10:35PM EST"
"(HOME) Florida Panthers VS (AWAY) Toronto Maple Leafs -> 2025-04-07, 10:35PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Utah HC -> 2025-04-07, 10:35PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Vancouver Canucks -> 2025-04-07, 10:35PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Vegas Golden Knights -> 2025-04-07, 10:35PM EST"
"(HOME) Dallas Stars VS (AWAY) Albany Devils -> 2025-04-07, 10:35PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Bloomington Bison -> 2025-04-07, 10:35PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Brampton Beast -> 2025-04-07, 10:35PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) Calgary Flames -> 2025-04-07, 10:35PM EST"
"(HOME) Chicago Blackhawks VS (AWAY) Carolina Hurricanes -> 2025-04-07, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Washington Capitals VS (AWAY) New Jersey Devils -> 2025-04-08, 9:55PM EST"
"(HOME) New Haven Eagles VS (AWAY) New York Rangers -> 2025-04-08, 9:55PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Ontario Reign -> 2025-04-08, 9:55PM EST"
"(HOME) Minnesota Wild VS (AWAY) Pittsburgh Penguins -> 2025-04-08, 9:55PM EST"
"(HOME) Manitoba Moose VS (AWAY) Saint John Sea Dogs -> 2025-04-08, 9:55PM EST"
"(HOME) Los Angeles Kings VS (AWAY) San Jose Sharks -> 2025-04-08, 9:55PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) Springfield Thunderbirds -> 2025-04-08, 9:55PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Syracuse Crunch -> 2025-04-08, 9:55PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) TampaBay Lightning -> 2025-04-08, 9:55PM EST"
"(HOME) Hershey Bears VS (AWAY) Toeldo Walleye -> 2025-04-08, 9:55PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Toronto Maple Leafs -> 2025-04-08, 9:55PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Utah HC -> 2025-04-08, 9:55PM EST"
"(HOME) Florida Panthers VS (AWAY) Vancouver Canucks -> 2025-04-08, 9:55PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Vegas Golden Knights -> 2025-04-08, 9:55PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Albany Devils -> 2025-04-08, 9:55PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Bloomington Bison -> 2025-04-08, 9:55PM EST"
"(HOME) Dallas Stars VS (AWAY) Brampton Beast -> 2025-04-08, 9:55PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Calgary Flames -> 2025-04-08, 9:55PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Carolina Hurricanes -> 2025-04-08, 9:55PM EST"
"(HOME) Cincinnati Cyclones VS (AWAY) Chicago Blackhawks -> 2025-04-08, 9:55PM EST"
 
"(HOME) Washington Capitals VS (AWAY) New York Rangers -> 2025-04-08, 10:35PM EST"
"(HOME) New Jersey Devils VS (AWAY) Ontario Reign -> 2025-04-08, 10:35PM EST"
"(HOME) New Haven Eagles VS (AWAY) Pittsburgh Penguins -> 2025-04-08, 10:35PM EST"
"(HOME) Montreal Canadiens VS (AWAY) Saint John Sea Dogs -> 2025-04-08, 10:35PM EST"
"(HOME) Minnesota Wild VS (AWAY) San Jose Sharks -> 2025-04-08, 10:35PM EST"
"(HOME) Manitoba Moose VS (AWAY) Springfield Thunderbirds -> 2025-04-08, 10:35PM EST"
"(HOME) Los Angeles Kings VS (AWAY) Syracuse Crunch -> 2025-04-08, 10:35PM EST"
"(HOME) Lehigh Valley Phantoms VS (AWAY) TampaBay Lightning -> 2025-04-08, 10:35PM EST"
"(HOME) Jacksonville Icemen VS (AWAY) Toeldo Walleye -> 2025-04-08, 10:35PM EST"
"(HOME) Iowa Heartlanders VS (AWAY) Toronto Maple Leafs -> 2025-04-08, 10:35PM EST"
"(HOME) Hershey Bears VS (AWAY) Utah HC -> 2025-04-08, 10:35PM EST"
"(HOME) Greenville Swamp Rabbits VS (AWAY) Vancouver Canucks -> 2025-04-08, 10:35PM EST"
"(HOME) Grand Rapids Griffins VS (AWAY) Vegas Golden Knights -> 2025-04-08, 10:35PM EST"
"(HOME) Florida Panthers VS (AWAY) Albany Devils -> 2025-04-08, 10:35PM EST"
"(HOME) Edmonton Road Runners VS (AWAY) Bloomington Bison -> 2025-04-08, 10:35PM EST"
"(HOME) Edmonton Oilers VS (AWAY) Brampton Beast -> 2025-04-08, 10:35PM EST"
"(HOME) Detroit Red Wings VS (AWAY) Calgary Flames -> 2025-04-08, 10:35PM EST"
"(HOME) Dallas Stars VS (AWAY) Carolina Hurricanes -> 2025-04-08, 10:35PM EST"
"(HOME) Columus Cottonmouths VS (AWAY) Chicago Blackhawks -> 2025-04-08, 10:35PM EST"
"(HOME) Cincinnati Mighty Ducks VS (AWAY) Cincinnati Cyclones -> 2025-04-08, 10:35PM EST"
 
====================================================================================================
 
"(HOME) Washington Capitals VS (AWAY) Ontario Reign -> 2025-04-09, 9:55PM EST"
"(HOME) New York Rangers VS (AWAY) Pittsburgh Penguins -> 2025-04-09, 9:55PM EST"
"(HOME) New Jersey Devils VS (AWAY) Saint John Sea Dogs -> 2025-04-09, 9:55PM EST"
